route,flight_hour,flight_day,trip_type,sales_channel,num_passengers,purchase_lead,length_of_stay,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
AKLKUL,2,Wed,RoundTrip,Mobile,2,195,27,1,1,1,8.83,0
AKLKUL,9,Wed,RoundTrip,Mobile,1,84,18,0,0,0,8.83,0
AKLKUL,13,Sat,RoundTrip,Internet,1,410,25,1,1,0,8.83,1
AKLKUL,8,Tue,RoundTrip,Internet,3,95,24,1,1,1,8.83,1
AKLKUL,5,Thu,RoundTrip,Internet,1,122,54,0,0,1,8.83,0
AKLKUL,9,Sun,RoundTrip,Internet,2,216,26,0,0,0,8.83,0
AKLKUL,23,Wed,RoundTrip,Internet,1,89,20,1,0,0,8.83,0
AKLKUL,7,Mon,RoundTrip,Internet,1,111,42,1,0,0,8.83,1
AKLKUL,7,Sat,RoundTrip,Internet,1,11,39,1,0,0,8.83,0
AKLKUL,3,Wed,RoundTrip,Internet,3,174,17,1,0,0,8.83,0
AKLKUL,4,Thu,RoundTrip,Mobile,2,162,18,0,0,0,8.83,1
AKLKUL,8,Fri,OneWay,Internet,2,139,1,1,0,0,8.83,0
AKLKUL,3,Mon,RoundTrip,Internet,1,19,93,1,1,1,8.83,0
AKLKUL,15,Thu,RoundTrip,Internet,1,110,18,0,0,0,8.83,0
AKLKUL,7,Thu,RoundTrip,Internet,2,9,54,1,0,1,8.83,1
AKLKUL,15,Sun,RoundTrip,Mobile,1,47,28,1,0,0,8.83,0
AKLKUL,5,Sun,RoundTrip,Mobile,6,349,21,1,0,0,8.83,0
AKLKUL,17,Sun,RoundTrip,Internet,2,109,21,1,1,1,8.83,1
AKLKUL,5,Tue,RoundTrip,Internet,1,0,23,0,0,0,8.83,0
AKLKUL,0,Mon,RoundTrip,Internet,4,38,21,1,0,1,8.83,0
AKLKUL,8,Wed,RoundTrip,Internet,1,58,28,0,0,1,8.83,0
AKLKUL,6,Sun,RoundTrip,Internet,4,192,20,1,0,1,8.83,1
AKLKUL,4,Sun,RoundTrip,Mobile,4,210,21,1,0,0,8.83,0
AKLKUL,12,Sun,RoundTrip,Internet,2,326,22,0,0,0,8.83,1
AKLKUL,10,Tue,RoundTrip,Internet,2,13,17,1,1,1,8.83,0
AKLKUL,14,Wed,RoundTrip,Internet,2,240,64,0,1,0,8.83,0
AKLKUL,7,Mon,RoundTrip,Internet,1,39,21,0,0,0,8.83,0
AKLKUL,8,Sun,RoundTrip,Internet,1,23,35,0,0,0,8.83,0
AKLKUL,14,Mon,OneWay,Internet,5,198,34,1,1,1,8.83,0
AKLKUL,10,Tue,RoundTrip,Internet,1,75,30,1,0,0,8.83,0
AKLKUL,8,Mon,RoundTrip,Internet,1,54,20,1,0,1,8.83,0
AKLKUL,1,Sun,RoundTrip,Internet,1,32,41,0,0,0,8.83,0
AKLKUL,17,Thu,RoundTrip,Internet,2,101,34,1,0,0,8.83,0
AKLKUL,16,Tue,RoundTrip,Internet,2,294,49,1,0,0,8.83,0
AKLKUL,0,Wed,RoundTrip,Internet,1,304,59,1,0,1,8.83,0
AKLKUL,15,Wed,RoundTrip,Internet,3,32,23,1,0,0,8.83,1
AKLKUL,22,Wed,RoundTrip,Mobile,2,160,24,1,0,0,8.83,0
AKLKUL,2,Mon,RoundTrip,Internet,3,363,18,1,1,1,8.83,0
AKLKUL,9,Sun,RoundTrip,Internet,1,214,31,1,0,0,8.83,0
AKLKUL,11,Tue,RoundTrip,Internet,1,162,18,1,0,0,8.83,1
AKLKUL,10,Wed,RoundTrip,Internet,5,97,21,1,1,0,8.83,1
AKLKUL,6,Mon,RoundTrip,Internet,2,71,30,1,1,0,8.83,1
AKLKUL,15,Tue,RoundTrip,Internet,2,231,17,1,1,1,8.83,0
AKLKUL,12,Fri,RoundTrip,Internet,2,163,35,1,0,1,8.83,1
AKLKUL,3,Thu,RoundTrip,Internet,1,62,21,1,1,0,8.83,0
AKLKUL,5,Tue,RoundTrip,Internet,1,1,18,1,0,0,8.83,0
AKLKUL,8,Wed,RoundTrip,Internet,1,314,19,0,1,0,8.83,0
AKLKUL,9,Fri,RoundTrip,Internet,2,178,69,1,0,0,8.83,0
AKLKUL,10,Wed,RoundTrip,Internet,1,253,107,0,0,0,8.83,0
AKLKUL,6,Thu,RoundTrip,Internet,2,81,43,1,0,1,8.83,0
AKLKUL,15,Fri,RoundTrip,Internet,1,30,85,1,0,0,8.83,1
AKLKUL,12,Fri,RoundTrip,Internet,1,120,20,1,0,1,8.83,0
AKLKUL,3,Wed,RoundTrip,Internet,1,25,19,1,0,1,8.83,0
AKLKUL,7,Thu,RoundTrip,Internet,1,62,30,1,0,1,8.83,0
AKLKUL,6,Wed,RoundTrip,Internet,1,58,17,1,1,0,8.83,0
AKLKUL,13,Tue,RoundTrip,Internet,4,268,18,1,0,1,8.83,0
AKLKUL,8,Fri,RoundTrip,Internet,2,199,27,1,0,0,8.83,0
AKLKUL,13,Sun,RoundTrip,Internet,5,206,17,1,0,0,8.83,0
AKLKUL,21,Sun,RoundTrip,Internet,2,159,29,1,1,1,8.83,0
AKLKUL,8,Wed,RoundTrip,Internet,1,171,35,1,0,1,8.83,0
AKLKUL,6,Tue,RoundTrip,Internet,1,6,18,1,0,1,8.83,1
AKLKUL,9,Sun,RoundTrip,Internet,1,269,29,1,0,0,8.83,0
AKLKUL,17,Sat,RoundTrip,Internet,1,13,22,1,0,1,8.83,0
AKLKUL,15,Sun,RoundTrip,Internet,1,301,121,0,1,0,8.83,0
AKLKUL,0,Sat,RoundTrip,Internet,1,301,34,1,0,0,8.83,0
AKLKUL,13,Wed,RoundTrip,Internet,1,72,26,1,0,1,8.83,0
AKLKUL,16,Tue,RoundTrip,Internet,2,224,18,1,0,1,8.83,0
AKLKUL,1,Fri,RoundTrip,Internet,3,269,17,1,1,1,8.83,0
AKLKUL,4,Sat,RoundTrip,Internet,2,246,24,0,0,0,8.83,0
AKLKUL,7,Sun,RoundTrip,Mobile,1,44,19,1,0,0,8.83,0
AKLKUL,2,Wed,RoundTrip,Mobile,1,32,60,1,0,0,8.83,0
AKLKUL,5,Mon,RoundTrip,Internet,2,198,20,1,0,0,8.83,0
AKLKUL,15,Fri,RoundTrip,Internet,2,94,22,1,0,1,8.83,0
AKLKUL,10,Tue,RoundTrip,Internet,1,265,59,1,0,0,8.83,0
AKLKUL,7,Thu,RoundTrip,Internet,2,229,20,1,0,1,8.83,0
AKLKUL,16,Sat,RoundTrip,Internet,2,282,18,1,1,0,8.83,0
AKLKUL,12,Mon,RoundTrip,Internet,1,32,48,0,0,0,8.83,0
AKLKUL,17,Sat,RoundTrip,Internet,2,113,47,1,1,1,8.83,0
AKLKUL,3,Tue,RoundTrip,Mobile,1,96,20,1,1,1,8.83,0
AKLKUL,7,Wed,RoundTrip,Internet,1,66,203,0,0,0,8.83,1
AKLKUL,17,Fri,RoundTrip,Internet,1,49,40,0,0,0,8.83,0
AKLKUL,11,Tue,RoundTrip,Internet,1,3,49,1,1,1,8.83,0
AKLKUL,8,Fri,RoundTrip,Internet,2,254,30,1,0,0,8.83,0
AKLKUL,3,Mon,RoundTrip,Internet,1,192,61,0,1,1,8.83,0
AKLKUL,15,Sun,RoundTrip,Internet,1,186,19,0,0,0,8.83,1
AKLKUL,6,Sat,RoundTrip,Internet,2,296,37,1,0,1,8.83,0
AKLKUL,7,Wed,RoundTrip,Internet,2,74,31,1,1,0,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,1,283,56,1,0,0,8.83,0
AKLKUL,12,Fri,RoundTrip,Internet,1,29,48,1,0,0,8.83,0
AKLKUL,6,Sun,RoundTrip,Internet,1,8,188,1,1,0,8.83,0
AKLKUL,7,Sat,RoundTrip,Mobile,1,55,20,1,1,1,8.83,0
AKLKUL,11,Sun,RoundTrip,Internet,1,231,89,0,0,1,8.83,0
AKLKUL,12,Wed,RoundTrip,Internet,2,250,30,1,1,1,8.83,1
AKLKUL,8,Mon,RoundTrip,Internet,2,132,19,1,0,0,8.83,0
AKLKUL,15,Fri,RoundTrip,Internet,1,123,78,1,0,0,8.83,0
AKLKUL,12,Wed,RoundTrip,Internet,2,54,209,1,0,0,8.83,0
AKLKUL,8,Wed,RoundTrip,Internet,2,156,22,1,0,0,8.83,0
AKLKUL,7,Tue,RoundTrip,Internet,1,26,126,1,0,0,8.83,0
AKLKUL,14,Wed,RoundTrip,Internet,1,285,20,1,1,0,8.83,1
AKLKUL,4,Thu,RoundTrip,Internet,5,343,43,1,0,0,8.83,0
AKLKUL,6,Mon,RoundTrip,Internet,1,218,27,0,0,1,8.83,0
AKLKUL,4,Mon,RoundTrip,Internet,2,347,21,1,0,0,8.83,0
AKLKUL,16,Sun,RoundTrip,Internet,1,363,31,1,0,1,8.83,0
AKLKUL,9,Wed,RoundTrip,Internet,4,346,35,1,1,0,8.83,0
AKLKUL,16,Sun,RoundTrip,Internet,1,61,41,1,0,0,8.83,0
AKLKUL,8,Tue,RoundTrip,Internet,1,87,23,0,1,1,8.83,0
AKLKUL,1,Sun,RoundTrip,Internet,1,352,20,1,1,1,8.83,0
AKLKUL,7,Mon,RoundTrip,Internet,1,77,35,0,0,1,8.83,0
AKLKUL,10,Sat,RoundTrip,Internet,2,255,33,1,0,0,8.83,0
AKLKUL,17,Wed,RoundTrip,Internet,2,139,21,0,0,0,8.83,1
AKLKUL,8,Mon,RoundTrip,Internet,1,280,80,1,0,0,8.83,0
AKLKUL,21,Thu,RoundTrip,Internet,2,123,29,0,0,0,8.83,0
AKLKUL,5,Mon,RoundTrip,Internet,1,11,30,0,0,0,8.83,0
AKLKUL,12,Tue,RoundTrip,Internet,6,23,17,1,0,0,8.83,0
AKLKUL,6,Tue,RoundTrip,Internet,1,269,20,1,0,0,8.83,0
AKLKUL,19,Fri,RoundTrip,Internet,1,14,200,1,0,0,8.83,0
AKLKUL,7,Tue,RoundTrip,Internet,1,267,91,1,0,0,8.83,0
AKLKUL,20,Tue,RoundTrip,Internet,1,213,28,1,0,0,8.83,0
AKLKUL,5,Wed,RoundTrip,Internet,1,237,21,0,0,0,8.83,1
AKLKUL,14,Wed,RoundTrip,Internet,1,191,17,0,0,0,8.83,0
AKLKUL,9,Fri,RoundTrip,Internet,1,10,61,1,0,1,8.83,0
AKLKUL,3,Wed,RoundTrip,Internet,1,244,30,1,0,1,8.83,1
AKLKUL,15,Sun,RoundTrip,Internet,2,224,18,0,0,0,8.83,0
AKLKUL,4,Tue,RoundTrip,Internet,3,109,20,1,0,1,8.83,0
AKLKUL,10,Thu,RoundTrip,Internet,2,265,37,1,0,0,8.83,0
AKLKUL,9,Sat,RoundTrip,Internet,2,75,21,0,0,0,8.83,1
AKLKUL,22,Sun,RoundTrip,Internet,1,119,21,0,1,0,8.83,0
AKLKUL,10,Wed,RoundTrip,Internet,1,50,17,1,1,1,8.83,1
AKLKUL,22,Tue,RoundTrip,Internet,1,130,28,1,1,1,8.83,0
AKLKUL,15,Fri,RoundTrip,Internet,1,30,85,1,0,0,8.83,1
AKLKUL,13,Wed,RoundTrip,Internet,1,153,20,0,0,0,8.83,0
AKLKUL,13,Wed,RoundTrip,Internet,2,74,22,1,1,1,8.83,0
AKLKUL,13,Tue,RoundTrip,Internet,1,27,62,1,0,1,8.83,0
AKLKUL,10,Tue,RoundTrip,Mobile,1,121,19,1,0,0,8.83,1
AKLKUL,5,Wed,RoundTrip,Internet,1,18,27,1,1,1,8.83,0
AKLKUL,2,Wed,RoundTrip,Internet,1,293,44,0,0,0,8.83,0
AKLKUL,15,Fri,RoundTrip,Internet,1,207,78,1,1,1,8.83,0
AKLKUL,2,Sun,RoundTrip,Mobile,1,280,35,1,1,1,8.83,1
AKLKUL,11,Tue,RoundTrip,Internet,2,82,18,0,0,1,8.83,0
AKLKUL,3,Fri,RoundTrip,Internet,1,86,29,0,0,0,8.83,0
AKLKUL,9,Tue,RoundTrip,Internet,1,252,25,0,0,0,8.83,1
AKLKUL,20,Fri,RoundTrip,Internet,1,40,17,1,0,1,8.83,0
AKLKUL,14,Thu,RoundTrip,Internet,5,81,17,1,1,1,8.83,0
AKLKUL,6,Tue,RoundTrip,Internet,1,11,30,1,0,0,8.83,0
AKLKUL,20,Tue,RoundTrip,Internet,1,254,60,0,0,0,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,1,60,18,1,0,1,8.83,1
AKLKUL,6,Sat,RoundTrip,Internet,2,8,25,1,0,0,8.83,0
AKLKUL,5,Mon,RoundTrip,Internet,1,7,68,1,0,1,8.83,0
AKLKUL,11,Mon,RoundTrip,Internet,3,92,34,1,0,0,8.83,0
AKLKUL,1,Wed,RoundTrip,Internet,1,77,31,1,0,0,8.83,0
AKLKUL,7,Sat,RoundTrip,Internet,2,358,27,1,0,1,8.83,0
AKLKUL,11,Sat,RoundTrip,Internet,1,42,17,0,0,1,8.83,0
AKLKUL,10,Sun,RoundTrip,Internet,5,301,34,1,0,0,8.83,0
AKLKUL,6,Sun,RoundTrip,Mobile,1,269,20,0,0,0,8.83,0
AKLKUL,10,Fri,RoundTrip,Internet,1,161,56,1,0,1,8.83,0
AKLKUL,6,Mon,RoundTrip,Internet,2,182,31,1,0,1,8.83,0
AKLKUL,8,Sat,RoundTrip,Internet,1,27,20,1,1,0,8.83,0
AKLKUL,5,Wed,RoundTrip,Mobile,4,292,22,1,0,1,8.83,0
AKLKUL,1,Wed,RoundTrip,Internet,2,35,255,1,0,0,8.83,1
AKLKUL,7,Fri,RoundTrip,Internet,2,95,26,1,0,1,8.83,0
AKLKUL,8,Sat,RoundTrip,Internet,1,34,28,1,0,0,8.83,0
AKLKUL,23,Wed,RoundTrip,Internet,2,229,23,0,0,0,8.83,0
AKLKUL,15,Sun,RoundTrip,Internet,2,73,17,1,0,0,8.83,1
AKLKUL,15,Sun,RoundTrip,Internet,1,159,20,1,0,0,8.83,0
AKLKUL,4,Tue,RoundTrip,Internet,1,83,56,1,0,1,8.83,0
AKLKUL,0,Sun,RoundTrip,Internet,2,363,18,1,0,0,8.83,0
AKLKUL,13,Mon,RoundTrip,Internet,1,56,21,0,0,0,8.83,0
AKLKUL,15,Mon,RoundTrip,Internet,1,41,41,1,1,0,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,2,40,63,1,0,1,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,1,5,28,1,0,1,8.83,1
AKLKUL,11,Sun,RoundTrip,Mobile,2,79,37,1,0,1,8.83,0
AKLKUL,9,Sun,RoundTrip,Mobile,1,94,64,1,1,0,8.83,0
AKLKUL,1,Sun,RoundTrip,Internet,1,282,26,1,0,1,8.83,0
AKLKUL,11,Mon,RoundTrip,Internet,2,9,41,1,0,0,8.83,1
AKLKUL,23,Fri,RoundTrip,Internet,1,28,17,1,0,0,8.83,0
AKLKUL,2,Wed,RoundTrip,Internet,1,61,83,1,1,1,8.83,1
AKLKUL,0,Tue,RoundTrip,Internet,1,82,21,0,0,0,8.83,0
AKLKUL,13,Mon,RoundTrip,Internet,3,122,19,1,1,0,8.83,0
AKLKUL,11,Fri,RoundTrip,Internet,2,203,28,1,0,1,8.83,0
AKLKUL,2,Thu,RoundTrip,Internet,2,321,80,1,0,0,8.83,0
AKLKUL,9,Sat,RoundTrip,Internet,3,259,21,1,0,1,8.83,0
AKLKUL,1,Tue,RoundTrip,Internet,7,321,17,1,0,1,8.83,0
AKLKUL,6,Sun,RoundTrip,Internet,1,83,92,1,0,0,8.83,0
AKLKUL,10,Mon,RoundTrip,Internet,2,46,46,1,0,1,8.83,0
AKLKUL,1,Thu,RoundTrip,Internet,1,107,18,0,0,0,8.83,0
AKLKUL,17,Sat,RoundTrip,Internet,2,186,20,1,1,1,8.83,1
AKLKUL,4,Tue,RoundTrip,Internet,3,109,20,1,0,1,8.83,0
AKLKUL,17,Sun,RoundTrip,Internet,1,298,118,0,0,0,8.83,0
AKLKUL,17,Wed,RoundTrip,Internet,2,133,19,1,0,1,8.83,0
AKLKUL,6,Sat,RoundTrip,Internet,1,16,30,1,0,1,8.83,0
AKLKUL,4,Sat,RoundTrip,Internet,1,58,21,1,0,0,8.83,0
AKLKUL,6,Sat,RoundTrip,Internet,1,286,21,1,0,0,8.83,0
AKLKUL,17,Sun,RoundTrip,Internet,2,349,17,1,0,1,8.83,0
AKLKUL,6,Sun,RoundTrip,Internet,1,97,23,1,0,1,8.83,1
AKLKUL,23,Mon,RoundTrip,Internet,4,393,17,1,0,1,8.83,0
AKLKUL,7,Thu,RoundTrip,Internet,1,17,79,1,0,1,8.83,1
AKLKUL,9,Tue,RoundTrip,Internet,1,58,21,1,0,0,8.83,1
AKLKUL,5,Mon,RoundTrip,Mobile,1,225,107,1,1,0,8.83,0
AKLKUL,13,Mon,RoundTrip,Internet,1,125,181,1,1,0,8.83,1
AKLKUL,5,Mon,RoundTrip,Internet,1,7,20,1,0,0,8.83,1
AKLKUL,2,Wed,RoundTrip,Internet,3,222,17,1,1,0,8.83,0
AKLKUL,7,Wed,RoundTrip,Internet,2,17,90,1,0,1,8.83,0
AKLKUL,1,Mon,RoundTrip,Internet,1,337,26,0,0,1,8.83,0
AKLKUL,13,Wed,RoundTrip,Internet,2,408,22,0,0,0,8.83,0
AKLKUL,7,Mon,RoundTrip,Internet,1,35,21,1,0,1,8.83,0
AKLKUL,8,Fri,RoundTrip,Internet,2,162,18,1,1,1,8.83,0
AKLKUL,14,Wed,RoundTrip,Mobile,2,52,28,1,1,1,8.83,0
AKLKUL,15,Sat,RoundTrip,Internet,2,329,25,1,1,1,8.83,1
AKLKUL,17,Fri,RoundTrip,Internet,2,64,20,1,0,0,8.83,0
AKLKUL,10,Thu,RoundTrip,Internet,1,32,18,1,0,0,8.83,1
AKLKUL,9,Fri,RoundTrip,Internet,1,46,23,1,0,0,8.83,0
AKLKUL,14,Wed,RoundTrip,Internet,2,89,21,1,0,1,8.83,0
AKLKUL,13,Mon,RoundTrip,Internet,1,125,181,1,1,0,8.83,1
AKLKUL,8,Tue,RoundTrip,Internet,3,71,18,1,0,1,8.83,1
AKLKUL,6,Fri,RoundTrip,Mobile,1,174,29,1,0,1,8.83,0
AKLKUL,4,Tue,RoundTrip,Internet,2,66,18,0,0,1,8.83,1
AKLKUL,8,Sun,RoundTrip,Mobile,1,94,92,1,0,0,8.83,0
AKLKUL,9,Sun,RoundTrip,Internet,2,42,21,0,0,0,8.83,0
AKLKUL,11,Wed,RoundTrip,Internet,5,145,47,1,0,1,8.83,0
AKLKUL,7,Tue,OneWay,Internet,1,27,1,1,0,0,8.83,0
AKLKUL,7,Fri,RoundTrip,Internet,9,164,17,1,0,0,8.83,0
AKLKUL,0,Sun,RoundTrip,Internet,2,235,25,1,0,0,8.83,0
AKLKUL,1,Sat,RoundTrip,Mobile,1,34,76,1,0,0,8.83,0
AKLKUL,9,Sat,RoundTrip,Mobile,2,74,19,0,0,0,8.83,0
AKLKUL,9,Wed,RoundTrip,Mobile,4,74,27,1,0,1,8.83,0
AKLKUL,6,Mon,RoundTrip,Internet,1,3,92,1,0,0,8.83,0
AKLKUL,2,Fri,RoundTrip,Internet,2,203,22,1,0,1,8.83,0
AKLKUL,9,Tue,RoundTrip,Mobile,1,194,43,0,0,0,8.83,0
AKLKUL,23,Mon,RoundTrip,Mobile,1,155,24,0,0,1,8.83,0
AKLKUL,2,Fri,RoundTrip,Internet,1,249,94,0,0,0,8.83,0
AKLKUL,8,Sun,RoundTrip,Mobile,1,54,29,1,0,1,8.83,0
AKLKUL,5,Tue,RoundTrip,Internet,1,414,305,0,1,0,8.83,0
AKLKUL,3,Fri,RoundTrip,Internet,1,377,19,0,0,0,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,1,402,31,0,0,1,8.83,0
AKLKUL,17,Tue,RoundTrip,Internet,1,131,88,1,1,0,8.83,0
AKLKUL,10,Tue,RoundTrip,Internet,1,43,30,1,0,1,8.83,0
AKLKUL,16,Wed,RoundTrip,Internet,2,98,20,1,0,0,8.83,0
AKLKUL,6,Tue,RoundTrip,Internet,2,411,23,1,1,1,8.83,0
AKLKUL,3,Sat,RoundTrip,Internet,2,291,17,0,0,0,8.83,0
AKLKUL,4,Mon,RoundTrip,Internet,2,318,47,0,0,0,8.83,0
AKLKUL,17,Tue,RoundTrip,Internet,1,136,30,1,0,0,8.83,0
AKLKUL,2,Wed,RoundTrip,Internet,1,152,17,1,0,1,8.83,0
AKLKUL,13,Wed,RoundTrip,Internet,2,287,20,1,0,0,8.83,0
AKLKUL,7,Sun,RoundTrip,Internet,1,279,18,1,1,0,8.83,0
AKLKUL,14,Wed,RoundTrip,Internet,1,63,278,0,0,0,8.83,0
AKLKUL,14,Tue,RoundTrip,Internet,1,68,26,1,0,1,8.83,1
AKLKUL,3,Tue,RoundTrip,Internet,2,277,21,1,1,0,8.83,0
AKLKUL,13,Wed,RoundTrip,Internet,2,331,17,1,0,1,8.83,0
AKLKUL,19,Wed,OneWay,Internet,1,12,1,1,0,0,8.83,0
AKLKUL,11,Wed,RoundTrip,Internet,2,246,149,0,0,0,8.83,0
AKLKUL,7,Tue,RoundTrip,Internet,1,359,20,0,0,1,8.83,0
AKLKUL,2,Sun,RoundTrip,Internet,1,318,23,0,0,0,8.83,0
AKLKUL,6,Fri,RoundTrip,Internet,1,26,39,1,0,1,8.83,0
AKLKUL,13,Mon,RoundTrip,Internet,2,95,86,1,1,1,8.83,0
AKLKUL,15,Mon,RoundTrip,Internet,3,57,30,1,0,1,8.83,0
AKLKUL,5,Sun,RoundTrip,Internet,1,70,22,1,0,1,8.83,0
AKLKUL,15,Fri,RoundTrip,Internet,2,156,63,0,0,0,8.83,0
AKLKUL,10,Fri,RoundTrip,Internet,2,67,25,1,0,0,8.83,0
AKLKUL,22,Fri,RoundTrip,Internet,2,146,22,0,1,0,8.83,0
AKLKUL,20,Sat,RoundTrip,Mobile,1,336,17,0,0,0,8.83,0
AKLKUL,14,Sun,RoundTrip,Internet,1,26,31,1,0,1,8.83,0
AKLKUL,10,Thu,RoundTrip,Internet,1,162,22,1,0,0,8.83,0
AKLKUL,4,Tue,RoundTrip,Internet,2,207,27,1,0,1,8.83,0
AKLKUL,17,Thu,RoundTrip,Internet,6,219,17,1,1,1,8.83,1
AKLKUL,2,Sun,RoundTrip,Internet,2,9,20,1,0,1,8.83,0
AKLKUL,9,Sun,RoundTrip,Internet,1,82,17,0,0,1,8.83,0
AKLKUL,5,Wed,RoundTrip,Internet,1,60,20,1,0,0,8.83,0
AKLKUL,17,Thu,RoundTrip,Internet,1,66,22,1,0,0,8.83,0
AKLKUL,0,Sat,RoundTrip,Internet,1,258,23,1,0,0,8.83,0
AKLKUL,1,Tue,RoundTrip,Internet,3,168,21,1,0,0,8.83,1
AKLKUL,1,Fri,RoundTrip,Internet,2,403,31,0,0,1,8.83,0
AKLKUL,0,Wed,RoundTrip,Internet,3,320,29,1,0,1,8.83,1
AKLKUL,5,Fri,RoundTrip,Internet,1,212,78,1,0,1,8.83,0
AKLKUL,2,Wed,RoundTrip,Internet,1,75,44,1,0,1,8.83,0
AKLKUL,9,Tue,RoundTrip,Internet,1,107,49,1,0,0,8.83,0
AKLKUL,7,Sat,RoundTrip,Internet,4,70,89,1,0,0,8.83,0
AKLKUL,1,Tue,RoundTrip,Mobile,1,20,17,1,1,0,8.83,0
AKLKUL,6,Sun,RoundTrip,Internet,1,292,20,1,0,0,8.83,1
AKLKUL,8,Tue,RoundTrip,Internet,1,194,37,1,1,1,8.83,1
AKLKUL,7,Tue,RoundTrip,Internet,1,40,35,1,0,1,8.83,1
AKLKUL,7,Wed,RoundTrip,Internet,3,46,88,0,0,0,8.83,0
AKLKUL,6,Sun,RoundTrip,Internet,1,146,21,1,0,0,8.83,0
AKLKUL,12,Sun,RoundTrip,Internet,1,24,18,0,0,0,8.83,0
AKLKUL,13,Fri,RoundTrip,Internet,2,204,20,0,0,0,8.83,0
AKLKUL,11,Wed,RoundTrip,Internet,1,82,23,0,0,1,8.83,0
AKLKUL,14,Sat,RoundTrip,Internet,1,20,72,1,0,1,8.83,0
AKLKUL,4,Wed,RoundTrip,Internet,1,40,77,0,0,0,8.83,0
AKLKUL,8,Wed,RoundTrip,Internet,4,5,31,1,0,0,8.83,0
AKLKUL,9,Thu,RoundTrip,Internet,1,98,29,0,0,0,8.83,0
AKLKUL,11,Wed,RoundTrip,Internet,1,14,18,1,0,0,8.83,0
AKLKUL,17,Thu,RoundTrip,Internet,1,229,177,0,0,0,8.83,0
AKLKUL,12,Mon,RoundTrip,Internet,1,36,165,0,0,0,8.83,0
AKLKUL,19,Fri,RoundTrip,Mobile,2,164,37,1,0,1,8.83,0
AKLKUL,7,Mon,RoundTrip,Internet,2,27,45,1,0,0,8.83,0
AKLKUL,9,Thu,RoundTrip,Internet,1,21,32,1,0,1,8.83,0
AKLKUL,11,Sat,RoundTrip,Internet,1,73,39,1,1,0,8.83,0
AKLKUL,11,Sun,RoundTrip,Internet,2,177,89,1,0,1,8.83,0
AKLKUL,2,Sun,OneWay,Internet,1,29,1,1,0,0,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,4,295,18,0,0,1,8.83,0
AKLKUL,21,Tue,RoundTrip,Internet,1,28,37,1,1,1,8.83,0
AKLKUL,9,Mon,RoundTrip,Internet,3,192,22,0,0,0,8.83,0
AKLKUL,4,Sun,RoundTrip,Mobile,2,144,41,1,0,1,8.83,0
AKLKUL,7,Thu,RoundTrip,Internet,1,22,20,1,1,1,8.83,0
AKLKUL,12,Wed,RoundTrip,Internet,2,93,19,0,0,1,8.83,0
AKLKUL,8,Mon,RoundTrip,Internet,1,25,28,1,1,1,8.83,1
AKLKUL,2,Wed,RoundTrip,Internet,1,70,183,1,0,0,8.83,1
AKLKUL,0,Fri,RoundTrip,Internet,1,89,28,1,0,1,8.83,0
AKLKUL,4,Mon,RoundTrip,Internet,1,33,17,0,0,0,8.83,0
AKLKUL,6,Mon,RoundTrip,Mobile,1,116,25,0,0,0,8.83,0
AKLKUL,4,Wed,RoundTrip,Internet,1,348,36,0,0,0,8.83,0
AKLKUL,10,Mon,RoundTrip,Internet,1,243,162,1,0,1,8.83,0
AKLKUL,9,Thu,RoundTrip,Internet,1,204,21,0,0,0,8.83,0
AKLKUL,8,Mon,RoundTrip,Internet,1,225,28,0,0,0,8.83,0
AKLKUL,8,Tue,RoundTrip,Internet,6,39,21,1,0,0,8.83,1
AKLKUL,4,Fri,RoundTrip,Internet,3,145,34,1,0,1,8.83,0
AKLKUL,14,Thu,RoundTrip,Internet,2,151,28,0,0,0,8.83,0
AKLKUL,9,Thu,RoundTrip,Mobile,1,38,71,1,0,0,8.83,0
AKLKUL,16,Sat,RoundTrip,Internet,1,36,29,0,0,0,8.83,0
AKLKUL,4,Tue,RoundTrip,Internet,1,68,19,1,0,0,8.83,0
AKLKUL,9,Sun,RoundTrip,Internet,1,215,91,1,0,1,8.83,0
AKLKUL,6,Fri,RoundTrip,Internet,1,45,36,0,0,0,8.83,0
AKLKUL,15,Mon,RoundTrip,Internet,3,206,28,1,1,0,8.83,0
AKLKUL,9,Thu,RoundTrip,Internet,1,27,28,1,1,1,8.83,1
AKLKUL,1,Tue,RoundTrip,Internet,1,37,25,1,0,0,8.83,0
AKLKUL,4,Thu,RoundTrip,Internet,6,277,22,1,0,0,8.83,0
AKLKUL,7,Sat,RoundTrip,Internet,1,144,30,1,0,0,8.83,0
AKLKUL,7,Fri,RoundTrip,Internet,1,79,32,1,0,0,8.83,0
AKLKUL,4,Wed,RoundTrip,Internet,1,79,90,1,0,1,8.83,1
AKLKUL,8,Thu,RoundTrip,Internet,2,86,18,1,1,1,8.83,1
AKLKUL,3,Sat,RoundTrip,Internet,3,163,21,0,0,0,8.83,0
